Matric_Aggregate_Group,FTEN,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
10,1,0,5,0,1,8,0,212,2,0
4,1,0,6,5,1,1,0,102,3,0
5,1,7,7,0,0,8,0,127,2,0
6,0,1,6,0,0,2,0,230,3,0
12,1,0,4,5,1,1,0,101,3,0
11,1,0,4,0,1,20,0,114,4,0
0,1,3,6,1,1,2,0,93,6,0
0,1,1,5,0,1,7,2,45,0,0
0,1,0,3,0,1,2,0,176,1,0
12,1,0,5,0,1,18,2,206,4,0
12,1,0,4,5,1,0,0,12,6,0
12,1,0,3,5,1,2,2,80,1,0
7,1,0,5,0,1,10,0,189,4,0
0,0,0,2,0,1,14,0,242,1,0
9,1,0,4,0,0,20,0,137,4,0
0,0,1,1,0,1,8,2,2,1,0
9,0,0,3,0,0,8,2,67,2,0
13,0,4,8,5,0,0,0,173,1,0
3,1,1,3,0,0,7,0,43,2,0
0,0,1,3,0,1,10,0,143,4,0
7,1,0,4,1,1,1,0,243,6,0
4,0,1,3,0,0,8,0,233,4,0
1,1,4,7,4,0,11,0,164,4,0
12,1,0,4,0,1,11,0,173,1,0
6,0,1,6,0,0,18,0,77,1,0
10,1,4,7,0,1,8,0,196,4,0
11,1,4,6,2,1,2,0,34,2,0
3,1,4,8,0,0,10,0,164,4,0
0,0,1,6,0,0,16,0,219,5,0
0,0,1,6,0,1,10,0,188,4,0
0,1,3,3,0,0,20,0,77,1,0
9,0,0,2,5,1,1,2,172,3,0
4,0,1,6,0,0,8,2,212,2,0
0,1,3,4,0,1,16,2,23,1,0
4,0,4,7,0,1,6,0,119,4,0
0,1,3,5,0,0,7,2,182,3,0
11,1,0,5,0,1,2,0,19,1,0
0,0,0,6,1,1,0,0,78,0,0
0,0,3,6,0,0,15,2,122,3,0
0,0,1,5,0,0,10,0,124,4,0
0,1,3,5,4,1,2,2,12,6,0
0,1,3,6,0,0,17,0,238,4,0
10,1,0,4,0,1,17,0,173,1,0
6,0,1,6,0,0,8,0,13,1,0
0,1,3,3,2,1,2,2,77,1,0
9,0,7,7,0,0,8,2,43,2,0
2,0,7,7,0,0,8,2,212,2,0
12,1,0,6,0,0,8,0,25,3,0
11,0,0,6,0,1,7,0,59,6,0
6,1,7,7,0,1,14,0,148,1,0
5,0,1,6,0,1,8,2,196,4,0
5,1,7,6,0,0,14,0,220,1,0
9,1,0,6,0,1,8,0,43,2,0
7,1,7,7,0,1,14,0,220,1,0
13,0,0,6,2,0,2,2,73,2,0
11,0,0,5,0,1,17,0,46,4,0
9,0,0,4,0,0,14,2,55,3,0
6,1,4,6,0,1,14,0,19,1,0
0,0,0,6,0,1,20,0,111,4,0
10,1,0,3,2,1,2,0,172,3,0
4,0,1,3,0,1,7,2,17,2,0
10,1,0,5,0,1,8,0,163,2,0
9,0,0,6,0,0,10,0,184,3,0
0,1,0,5,0,1,2,0,91,1,0
0,1,6,9,0,1,10,2,173,1,0
0,0,0,1,0,1,20,2,118,4,0
8,1,0,5,0,1,20,0,182,3,0
0,1,0,2,0,1,10,0,173,1,0
9,1,4,6,0,1,10,0,188,4,0
11,1,0,3,0,1,18,0,206,4,0
10,1,4,7,0,0,6,0,117,4,0
0,0,1,6,0,0,7,0,175,0,0
7,0,1,6,0,0,8,2,214,2,0
6,0,1,4,0,0,7,2,43,2,0
3,0,1,4,0,1,10,0,114,4,0
5,1,7,7,0,0,15,2,173,1,0
6,0,1,6,0,1,8,0,5,4,0
13,1,4,6,0,1,7,0,210,0,0
12,1,4,6,0,1,10,0,148,1,0
12,1,0,4,0,0,14,0,90,3,0
7,0,0,5,0,0,11,2,80,1,0
12,1,4,6,0,1,8,0,2,1,0
0,1,3,6,0,1,15,0,173,1,0
1,1,3,6,0,0,8,0,105,2,0
12,1,0,6,0,1,20,0,58,4,0
5,0,0,6,0,1,2,0,173,1,0
9,1,0,4,0,0,20,0,181,1,0
12,1,0,3,0,1,18,0,176,1,0
0,0,1,2,0,0,10,0,182,3,0
11,1,0,2,5,1,1,1,197,6,0
11,1,4,8,2,1,2,0,43,2,0
11,0,0,4,0,0,2,2,19,1,0
6,0,1,6,0,0,8,0,214,2,0
5,1,7,7,0,0,8,2,216,2,0
0,1,0,6,0,0,20,2,202,3,0
7,1,0,5,0,1,15,0,193,1,0
0,0,3,8,0,1,2,0,173,1,0
10,0,0,6,0,0,8,0,105,2,0
12,1,0,3,0,1,2,2,169,2,0
4,0,4,7,0,0,20,2,58,4,0
10,1,7,6,0,1,8,0,238,4,0
7,1,4,6,0,1,15,0,181,1,0
11,1,0,4,5,0,1,0,173,1,0
7,1,0,5,0,1,8,2,77,1,0
3,1,7,7,0,1,7,0,82,0,0
11,1,7,6,0,0,7,0,120,6,0
0,0,0,5,0,1,11,0,77,1,0
0,1,0,7,0,1,10,2,55,3,0
0,1,0,5,5,1,0,0,173,1,0
10,1,0,5,2,1,2,0,176,1,0
0,1,3,7,0,1,15,0,122,3,0
6,1,7,7,0,1,17,0,89,4,0
13,0,3,7,2,0,2,0,77,1,0
8,1,0,5,0,0,15,2,202,3,0
0,1,3,6,0,1,2,0,219,5,0
0,1,3,9,0,1,10,0,173,1,0
0,1,3,8,0,1,14,0,19,1,0
0,1,1,5,0,1,14,0,183,1,0
0,0,0,5,0,1,8,0,166,2,0
1,1,3,7,1,1,1,0,219,5,0
8,0,1,2,0,1,8,2,153,2,0
9,1,0,6,0,1,18,0,77,1,0
13,1,4,6,0,1,14,0,164,4,0
0,1,4,1,5,1,2,0,43,2,0
0,1,0,5,0,1,8,0,80,1,0
4,0,7,6,0,1,7,2,55,3,0
9,0,0,5,0,1,8,2,80,1,0
0,0,1,6,0,0,7,2,77,1,0
0,0,0,3,5,1,1,0,177,1,0
13,0,4,7,0,1,14,0,77,1,0
0,0,1,6,0,1,15,2,131,4,0
6,0,1,6,0,0,17,2,239,4,0
7,1,4,6,0,1,20,0,179,4,0
7,1,4,7,0,0,15,0,173,1,0
8,0,7,7,0,1,8,0,67,2,0
10,1,0,6,0,1,20,0,183,1,0
12,1,0,4,0,1,17,0,150,4,0
0,1,3,6,0,1,2,2,236,3,0
2,1,4,6,0,1,14,0,173,1,0
0,1,0,6,0,1,7,0,77,1,0
0,0,0,5,0,0,8,0,145,2,0
6,0,1,6,0,0,7,0,86,6,0
8,1,1,4,1,0,0,2,210,0,0
5,1,3,5,0,0,7,0,59,6,0
0,1,0,4,5,0,1,0,119,4,0
0,0,1,5,0,1,8,0,151,2,0
10,1,4,6,0,1,8,0,23,1,0
1,1,7,6,0,0,8,0,43,2,0
0,1,0,6,0,1,7,0,72,0,0
0,1,3,6,0,1,2,0,173,1,0
5,0,1,6,0,1,20,2,181,1,0
13,1,4,6,0,1,8,0,163,2,0
0,1,1,5,1,1,1,0,166,2,0
13,1,0,5,0,1,14,0,77,1,0
4,1,1,6,0,1,2,0,222,1,0
13,1,0,5,0,1,8,0,77,1,0
13,1,4,6,2,1,2,0,73,2,0
4,1,7,6,0,0,7,0,120,6,0
7,0,1,4,0,0,8,2,169,2,0
6,1,1,6,0,1,18,0,206,4,0
0,1,0,6,0,1,20,0,19,1,0
5,1,7,6,0,0,7,2,173,1,0
0,1,0,6,0,0,7,2,3,2,0
12,0,0,3,0,0,2,2,80,1,0
11,0,0,6,0,1,20,0,176,1,0
7,0,0,4,0,1,8,2,119,4,0
13,1,4,6,2,1,2,0,244,6,0
11,1,0,5,0,0,8,2,212,2,0
0,0,1,6,0,0,8,2,105,2,0
9,0,0,4,0,1,10,2,123,4,0
7,0,1,4,0,0,20,2,118,4,0
9,0,0,6,0,1,8,0,238,4,0
9,0,0,5,0,1,14,2,80,1,0
0,1,0,5,0,0,17,0,57,1,0
5,0,1,2,0,1,15,2,242,1,0
10,1,7,6,0,1,7,0,238,4,0
8,0,0,5,0,0,8,2,43,2,0
0,1,0,5,0,1,17,0,23,1,0
6,0,1,5,0,0,15,0,182,3,0
0,0,1,6,0,1,7,0,91,1,0
11,1,4,6,0,0,8,0,80,1,0
6,0,7,6,0,1,8,2,166,2,0
0,0,0,4,0,1,10,2,164,4,0
0,1,0,4,2,1,2,2,13,1,0
0,0,0,6,0,0,10,0,173,1,0
10,1,0,5,2,1,2,0,176,1,0
0,1,3,4,0,0,2,0,57,1,0
10,0,0,3,2,1,2,0,169,2,0
2,0,1,6,0,1,14,0,181,1,0
8,0,4,7,0,1,14,0,90,3,0
7,1,7,7,0,1,10,0,220,1,0
7,1,0,6,0,1,8,0,110,2,0
9,0,0,5,1,1,2,0,168,0,0
2,0,4,6,0,1,20,0,80,1,0
10,1,0,5,0,1,15,0,77,1,0
7,0,1,6,0,1,8,0,146,2,0
7,0,0,5,0,1,10,2,25,3,0
2,0,7,7,0,1,7,0,74,0,0
5,0,0,1,0,1,8,2,43,2,0
8,1,4,6,0,1,8,0,212,2,0
0,1,3,6,0,1,2,0,57,1,0
7,1,0,4,0,1,14,0,183,1,0
6,0,1,5,0,1,8,2,216,2,0
3,1,1,5,0,1,20,0,77,1,0
11,0,0,5,0,1,8,2,136,2,0
6,1,3,6,0,0,10,0,173,1,0
0,0,3,6,0,1,3,0,176,1,0
10,0,0,5,0,1,18,1,193,1,0
9,0,0,6,0,1,15,0,156,3,0
12,1,0,5,0,0,6,0,121,4,0
11,1,0,3,0,1,14,0,226,3,0
11,0,4,6,1,0,0,0,30,6,0
0,0,3,6,0,1,18,0,173,1,0
7,0,0,5,0,1,10,0,173,1,0
7,0,0,5,0,1,14,2,183,1,0
9,1,0,4,2,1,2,0,77,1,0
2,0,0,6,0,0,10,0,123,4,0
10,0,0,6,0,1,20,2,19,1,0
1,1,2,6,1,1,2,0,244,6,0
10,1,0,2,5,1,1,0,84,3,0
6,0,7,6,0,1,10,0,108,4,0
6,0,7,7,0,1,6,0,121,4,0
12,1,4,6,0,1,10,0,188,4,0
9,1,0,5,0,1,8,0,85,2,0
9,0,0,4,0,1,8,0,190,2,0
0,1,0,4,5,1,1,0,222,1,0
0,0,0,2,5,1,0,2,181,1,0
3,0,7,6,0,1,7,0,93,6,0
1,0,4,0,2,1,2,1,176,1,0
13,1,0,5,0,0,10,2,164,4,0
7,0,0,4,0,0,15,0,202,3,0
11,1,0,3,0,1,20,0,179,4,0
9,1,0,5,0,1,20,2,179,4,0
8,0,1,3,0,1,8,2,209,2,0
0,0,0,6,0,0,15,2,80,1,0
4,1,7,6,0,1,20,0,181,1,0
8,0,7,7,0,1,10,0,100,4,0
2,1,7,6,0,1,8,0,67,2,0
8,1,4,7,0,0,20,0,118,4,0
0,0,1,5,0,1,8,2,212,2,0
9,1,0,6,0,1,14,2,22,3,0
0,1,3,7,0,1,8,0,181,1,0
0,0,1,5,0,1,8,2,73,2,0
5,0,1,5,0,0,7,2,77,1,0
0,1,0,6,0,1,10,2,186,4,0
11,1,4,7,0,1,7,0,36,0,0
11,1,0,5,0,1,15,2,91,1,0
7,1,0,3,0,1,2,2,19,1,0
1,0,3,6,0,1,17,0,49,4,0
11,1,0,4,0,1,8,0,193,1,0
10,0,0,4,0,1,8,0,2,1,0
8,0,0,6,0,1,15,0,193,1,0
4,0,1,4,0,0,10,2,193,1,0
2,1,7,6,0,0,7,0,126,6,0
0,0,1,5,0,0,18,0,173,1,0
0,1,3,6,0,1,1,0,219,5,0
4,0,0,6,0,0,8,2,169,2,0
0,0,1,4,0,1,8,2,77,1,0
8,1,0,5,0,1,8,2,146,2,0
12,0,4,7,5,0,2,0,176,1,0
0,1,0,2,0,1,18,2,206,4,0
12,1,0,4,5,0,0,0,181,1,0
12,1,0,6,0,1,8,0,212,2,0
8,1,1,6,0,1,10,0,124,4,0
11,1,0,5,0,1,10,0,173,1,0
9,0,4,7,0,1,18,0,242,1,0
0,1,0,6,0,1,3,0,176,1,0
11,1,4,7,0,1,20,2,58,4,0
10,1,7,7,0,1,18,0,91,1,0
2,0,7,7,0,0,8,0,49,4,0
0,1,0,6,0,1,8,0,49,4,0
0,1,0,6,0,1,20,0,195,1,0
10,1,0,6,0,0,15,0,182,3,0
2,0,3,6,0,1,7,0,238,4,0
10,1,0,3,0,0,7,0,120,6,0
6,0,1,4,0,1,2,2,43,2,0
4,0,2,6,0,0,10,2,186,4,0
0,0,0,5,0,1,10,2,204,4,0
0,0,1,5,0,0,8,2,2,1,0
13,0,0,4,5,1,1,0,93,6,0
0,1,0,5,0,1,8,0,67,2,0
3,0,2,5,0,1,15,2,193,1,0
0,1,3,8,0,1,8,0,119,4,0
0,1,0,6,5,1,2,0,173,1,0
0,0,1,3,0,1,7,2,2,1,0
0,0,0,1,2,1,2,1,77,1,0
10,1,0,5,0,1,8,0,169,2,0
9,1,1,5,0,1,10,0,186,4,0
6,1,0,1,0,1,8,0,166,2,0
0,1,3,5,2,1,2,0,13,1,0
0,1,0,5,0,0,15,0,182,3,0
9,1,4,6,0,0,7,0,102,3,0
11,1,4,7,0,1,8,0,77,1,0
12,1,0,4,0,0,20,0,173,1,0
13,1,0,5,0,1,14,0,119,4,0
13,1,4,6,0,0,7,0,163,2,0
9,0,0,5,0,1,10,2,61,4,0
0,1,0,5,0,0,18,2,44,4,0
0,0,0,4,0,1,8,2,13,1,0
9,1,7,7,0,1,8,0,43,2,0
0,0,1,3,0,1,2,2,121,4,0
2,0,0,6,0,1,10,0,204,4,0
10,0,0,4,0,1,6,0,66,4,0
1,1,3,8,0,1,17,0,219,5,0
10,1,0,5,0,1,8,0,80,1,0
0,0,0,6,0,0,14,2,173,1,0
11,1,0,5,0,1,8,0,195,1,0
5,0,1,2,0,1,2,2,124,4,0
2,1,0,6,0,0,10,0,176,1,0
0,1,3,8,0,1,2,0,219,5,0
0,1,3,7,0,1,17,0,219,5,0
5,1,7,8,0,1,7,0,120,6,0
7,1,0,5,0,1,17,0,181,1,0
7,1,0,5,0,1,14,0,80,1,0
10,1,0,5,0,0,8,0,142,2,0
2,1,0,6,0,1,8,0,209,2,0
10,1,3,5,0,1,8,0,13,1,0
4,1,7,7,0,0,7,0,213,0,0
0,0,2,6,0,1,7,0,244,6,0
0,0,1,6,0,0,10,0,164,4,0
0,1,0,6,0,1,8,0,166,2,0
10,1,0,6,0,1,20,0,111,4,0
7,0,1,4,0,0,14,0,77,1,0
6,1,0,5,0,1,8,0,49,4,0
10,1,0,5,0,0,2,0,176,1,0
12,1,0,5,0,1,8,0,127,2,0
10,1,0,5,0,1,8,0,75,2,0
2,1,1,6,0,1,7,0,93,6,0
8,0,1,3,0,1,8,0,2,1,0
6,0,0,4,0,1,17,2,144,4,0
13,1,4,6,0,1,10,0,19,1,0
0,0,1,6,0,0,8,0,166,2,0
7,1,1,6,0,0,7,0,213,0,0
9,1,0,4,0,1,14,2,23,1,0
12,1,0,5,0,1,17,0,15,4,0
2,1,7,6,0,0,2,2,163,2,0
0,0,2,5,0,1,10,2,117,4,0
5,1,0,4,0,1,10,2,242,1,0
5,0,0,5,0,1,10,0,119,4,0
6,0,1,6,0,1,8,2,75,2,0
0,1,0,4,0,0,8,2,43,2,0
8,0,4,7,0,1,7,0,73,2,0
1,1,0,6,0,1,7,2,79,0,0
0,1,0,5,0,0,14,0,66,4,0
3,1,7,6,0,0,10,0,206,4,0
0,1,0,6,0,1,8,2,85,2,0
11,0,0,4,0,0,8,0,43,2,0
12,1,0,5,0,1,2,0,81,3,0
7,1,0,5,0,0,18,0,176,1,0
11,1,0,5,0,0,8,2,29,2,0
13,1,0,4,4,0,1,2,12,6,0
0,1,1,5,0,0,7,0,195,1,0
0,1,3,5,0,1,20,0,118,4,0
0,1,0,5,0,1,8,0,153,2,0
13,1,4,6,0,1,15,2,55,3,0
12,0,0,3,0,0,8,0,77,1,0
7,1,4,8,0,1,10,0,80,1,0
13,1,0,5,0,1,8,0,2,1,0
12,1,0,5,0,1,18,2,206,4,0
11,0,0,3,0,1,18,2,25,3,0
1,0,3,5,0,1,11,0,2,1,0
12,1,0,5,1,1,0,0,112,6,0
1,0,0,5,0,0,8,2,212,2,0
7,0,4,6,0,1,18,0,138,4,0
12,0,0,2,0,1,15,2,109,3,0
9,1,0,4,0,1,7,2,105,2,0
1,0,6,8,0,0,16,0,171,3,0
0,1,0,6,0,1,8,2,80,1,0
0,1,0,5,0,1,14,0,57,1,0
10,0,0,6,0,1,20,0,179,4,0
10,0,0,5,0,0,14,0,222,1,0
0,1,3,7,0,1,8,0,176,1,0
5,1,7,7,0,1,8,0,39,3,0
10,0,0,5,0,1,10,0,194,4,0
0,0,3,7,0,0,7,2,172,3,0
13,0,0,4,0,0,11,0,114,4,0
10,1,0,5,0,0,8,2,136,2,0
6,0,1,4,1,1,2,2,163,2,0
7,0,4,6,0,1,7,2,166,2,0
0,0,3,7,0,1,2,0,219,5,0
5,0,7,8,5,1,2,0,59,6,0
11,1,0,5,0,1,10,0,176,1,0
3,0,1,4,0,1,10,2,242,1,0
11,1,0,5,0,0,17,0,242,1,0
1,1,4,6,0,0,8,0,112,6,0
7,0,0,4,0,1,10,0,80,1,0
6,1,1,5,0,0,2,0,163,2,0
13,0,4,6,0,1,14,0,18,3,0
6,0,1,4,0,0,8,2,231,2,0
12,1,0,5,0,1,10,0,80,1,0
0,0,1,5,0,0,10,2,99,4,0
10,0,0,5,0,1,8,0,220,1,0
6,0,0,3,2,1,2,0,80,1,0
10,0,0,6,0,0,8,0,238,4,0
1,1,0,4,0,1,13,2,91,1,0
10,1,0,4,0,0,18,0,173,1,0
13,1,0,4,0,1,10,0,148,1,0
8,0,4,8,0,1,15,2,109,3,0
0,1,1,5,0,0,8,0,136,2,0
11,1,0,6,0,1,20,0,111,4,0
11,0,0,2,2,1,2,0,163,2,0
2,1,7,7,0,0,8,0,19,1,0
8,1,0,5,0,0,20,0,193,1,0
3,1,0,6,0,1,7,0,199,6,0
11,0,4,7,0,1,8,0,43,2,0
6,1,0,3,0,0,6,0,117,4,0
0,0,0,6,0,0,8,2,110,2,0
0,1,0,4,0,1,17,0,182,3,0
0,0,0,5,0,1,3,2,77,1,0
11,0,0,4,0,1,7,2,93,6,0
7,1,0,5,0,1,7,0,213,0,0
9,0,0,6,0,1,7,0,77,1,0
1,0,3,6,0,1,16,0,242,1,0
2,1,0,6,5,1,2,0,176,1,0
6,1,1,6,0,1,14,0,90,3,0
4,0,1,5,0,1,17,0,9,4,0
0,1,0,5,0,0,8,0,136,2,0
10,1,0,6,0,1,18,0,176,1,0
0,0,1,6,0,1,15,0,193,1,0
8,1,0,5,0,1,14,0,84,3,0
10,0,0,4,4,1,7,0,77,1,0
0,1,0,5,0,0,8,2,77,1,0
0,0,0,5,0,1,20,0,117,4,0
1,1,8,6,0,1,2,0,219,5,0
10,0,0,4,0,1,10,0,176,1,0
4,0,4,7,0,1,8,0,209,2,0
0,1,0,5,0,0,8,2,105,2,0
9,0,0,5,0,1,10,0,124,4,0
11,0,4,6,5,1,2,0,219,5,0
8,0,4,7,0,1,8,1,110,2,0
12,0,0,5,0,0,8,0,77,1,0
0,1,1,4,0,0,18,1,77,1,0
1,1,3,6,0,1,3,0,173,1,0
12,1,0,3,1,0,2,0,12,6,0
0,1,1,6,0,1,10,0,66,4,0
2,0,7,7,0,0,8,0,238,4,0
10,0,0,5,0,0,8,0,2,1,0
10,1,1,5,0,1,8,0,43,2,0
8,0,7,6,0,1,15,0,23,1,0
8,0,0,4,0,0,18,2,206,4,0
0,1,0,5,0,1,20,2,2,1,0
5,1,1,4,0,1,17,0,9,4,0
0,0,1,5,0,0,15,0,91,1,0
0,1,3,6,0,1,2,0,238,4,0
0,0,1,4,0,1,20,0,80,1,0
0,0,0,3,0,1,8,2,216,2,0
0,1,0,6,0,1,14,0,77,1,0
8,1,0,6,0,1,10,0,204,4,0
12,1,4,6,0,1,8,0,43,2,0
0,1,0,5,0,0,2,0,19,1,0
5,1,0,4,0,1,8,2,77,1,0
0,1,3,6,0,1,7,0,2,1,0
11,1,0,6,0,1,15,0,173,1,0
9,0,0,3,0,0,7,2,45,0,0
8,1,0,4,0,1,16,0,168,0,0
10,1,0,4,0,0,10,0,164,4,0
12,1,0,5,0,0,20,2,173,1,0
0,0,1,6,0,0,2,0,49,4,0
0,1,3,6,0,1,14,0,219,5,0
4,1,7,6,0,1,2,0,59,6,0
0,0,0,6,0,0,10,0,164,4,0
8,1,0,5,0,1,8,0,67,2,0
3,0,1,6,0,1,20,0,6,4,0
0,0,1,6,0,1,7,0,182,3,0
13,1,4,7,0,0,18,0,119,4,0
0,0,0,5,0,1,8,0,80,1,0
4,1,7,6,0,1,14,0,225,3,0
3,1,7,8,0,0,2,0,176,1,0
0,1,0,6,0,1,10,0,173,1,0
11,1,0,6,0,1,8,0,209,2,0
7,1,0,4,0,1,8,0,238,4,0
9,1,0,5,0,0,8,2,211,2,0
13,0,0,2,2,1,2,0,163,2,0
8,1,0,4,0,0,8,0,176,1,0
9,1,0,5,0,1,8,0,119,4,0
1,0,1,5,0,0,8,2,193,1,0
7,0,0,4,4,1,0,0,77,1,0
7,1,0,5,0,0,8,0,119,4,0
0,1,0,5,0,0,10,0,143,4,0
12,1,0,4,0,0,18,0,232,4,0
5,0,1,3,0,1,15,2,25,3,0
0,1,3,6,0,0,2,0,12,6,0
8,0,0,6,0,1,14,0,100,4,0
11,1,0,4,5,1,0,0,80,1,0
7,0,1,4,0,0,15,2,182,3,0
0,0,2,6,0,1,10,2,119,4,0
4,0,1,6,0,1,10,0,20,4,0
9,1,0,5,0,1,8,2,238,4,0
8,0,0,5,0,1,10,0,176,1,0
0,1,1,4,0,1,10,0,242,1,0
8,1,4,6,0,0,10,2,164,4,0
11,0,4,7,0,0,8,0,77,1,0
0,1,0,5,0,0,8,0,163,2,0
11,1,0,6,0,1,6,0,193,1,0
0,0,1,6,0,0,14,2,204,4,0
1,0,1,3,0,0,14,2,236,3,0
10,0,0,5,0,1,8,0,19,1,0
3,0,1,5,0,1,2,0,181,1,0
10,1,0,4,0,1,8,2,146,2,0
12,1,0,6,5,1,2,0,173,1,0
13,0,4,6,0,1,8,2,43,2,0
0,0,1,5,0,1,14,2,144,4,0
0,0,0,4,0,1,8,2,212,2,0
6,1,7,6,0,0,20,0,58,4,0
7,1,0,3,0,1,8,0,43,2,0
11,1,0,4,0,0,10,2,143,4,0
11,1,0,4,0,0,18,2,44,4,0
0,1,0,4,3,1,2,2,77,1,0
11,1,0,5,0,0,20,0,68,4,0
11,1,0,5,0,1,8,2,66,4,0
3,0,1,4,0,0,14,2,222,1,0
1,1,3,7,0,0,2,0,120,6,0
0,0,0,2,5,1,0,0,69,6,0
0,1,0,5,0,0,20,0,181,1,0
0,1,0,5,0,0,14,2,240,3,0
4,1,1,6,0,1,8,0,231,2,0
0,0,0,3,0,1,8,2,26,1,0
0,1,0,5,0,1,20,0,193,1,0
12,1,0,4,0,0,18,2,194,4,0
8,1,0,4,0,1,20,2,179,4,0
12,0,8,6,0,0,6,0,242,1,0
0,0,1,3,0,1,8,2,55,3,0
0,0,1,6,0,0,15,0,173,1,0
0,0,2,4,0,1,15,0,55,3,0
0,0,1,3,0,1,10,0,185,4,0
10,1,0,5,0,1,14,0,62,3,0
2,0,1,6,0,1,10,0,189,4,0
11,1,4,7,0,1,17,0,9,4,0
0,0,0,6,0,1,8,0,43,2,0
4,0,1,5,0,1,8,2,77,1,0
9,1,4,7,0,1,18,0,195,1,0
0,1,0,5,0,1,18,2,232,4,0
0,0,0,4,0,1,6,2,121,4,0
7,0,4,6,0,1,18,0,138,4,0
7,1,0,3,0,0,18,2,232,4,0
5,0,1,5,0,0,8,2,73,2,0
9,0,4,8,0,1,14,2,194,4,0
11,1,0,5,0,1,8,0,15,4,0
11,1,0,4,0,0,8,0,119,4,0
0,1,3,4,5,1,1,0,219,5,0
4,0,7,6,0,1,15,0,193,1,0
13,1,0,4,5,0,1,0,242,1,0
3,0,1,5,0,1,10,0,195,1,0
7,0,1,4,0,1,6,2,121,4,0
5,1,3,7,0,0,10,0,143,4,0
8,1,4,6,0,1,7,0,120,6,0
8,0,1,2,0,0,10,2,143,4,0
7,1,0,6,0,1,8,0,67,2,0
0,1,0,4,0,1,8,0,147,2,0
